"","Surname","prop"
"1993","Foote",7.936927879782e-05
"1994","Early",7.936927879782e-05
"1995","Lunsford",7.936927879782e-05
"1996","Goldsmith",7.936927879782e-05
"1997","Flood",7.936927879782e-05
"1998","Winslow",7.936927879782e-05
"1999","Sams",7.936927879782e-05
"2000","Reagan",7.936927879782e-05
"2001","Reagan",7.936927879782e-05
"2002","Mccloud",7.936927879782e-05
"2003","Hough",7.936927879782e-05
"2004","Esquivel",7.936927879782e-05
"2005","Naylor",7.936927879782e-05
"2006","Loomis",7.936927879782e-05
"2007","Coronado",7.936927879782e-05
"2008","Ludwig",7.936927879782e-05
"2009","Braswell",7.936927879782e-05
"2010","Bearden",7.936927879782e-05
"2011","Sherrill",7.936927879782e-05
"2012","Huang",7.936927879782e-05
"2013","Fagan",7.936927879782e-05
"2014","Ezell",7.936927879782e-05
"2015","Edmondson",7.936927879782e-05
"2016","Cyr",7.936927879782e-05
"2017","Cronin",7.936927879782e-05
"2018","Nunn",7.936927879782e-05
"2019","Lemon",7.936927879782e-05
"2020","Guillory",7.936927879782e-05
"2021","Grier",7.936927879782e-05
"2022","Dubose",7.936927879782e-05
"2023","Traylor",7.936927879782e-05
"2024","Ryder",7.936927879782e-05
"2025","Dobbins",7.936927879782e-05
"2026","Coyle",7.936927879782e-05
"2027","Aponte",7.936927879782e-05
"2028","Whitmore",7.936927879782e-05
"2029","Smalls",7.936927879782e-05
"2030","Rowan",7.936927879782e-05
"2031","Malloy",7.936927879782e-05
"2032","Cardona",7.936927879782e-05
"2033","Braxton",7.936927879782e-05
"2034","Borden",7.936927879782e-05
"2035","Humphries",7.936927879782e-05
"2036","Carrasco",7.936927879782e-05
"2037","Ruff",7.936927879782e-05
"2038","Metzger",7.936927879782e-05
"2039","Huntley",7.936927879782e-05
"2040","Hinojosa",7.936927879782e-05
"2041","Finney",7.936927879782e-05
"2042","Madsen",7.936927879782e-05
"2043","Hong",7.936927879782e-05
"2044","Hills",7.936927879782e-05
"2045","Ernst",7.936927879782e-05
"2046","Dozier",7.936927879782e-05
"2047","Burkhart",7.936927879782e-05
"2048","Bowser",7.936927879782e-05
"2049","Peralta",7.936927879782e-05
"2050","Daigle",7.936927879782e-05
"2051","Whittington",7.936927879782e-05
"2052","Sorenson",7.936927879782e-05
"2053","Saucedo",7.936927879782e-05
"2054","Roche",7.936927879782e-05
"2055","Redding",7.936927879782e-05
"2056","Loyd",7.936927879782e-05
"2057","Fugate",7.936927879782e-05
"2058","Avalos",7.936927879782e-05
"2059","Waite",7.936927879782e-05
"2060","Lind",7.936927879782e-05
"2061","Huston",7.936927879782e-05
"2062","Hay",7.936927879782e-05
"2063","Benedict",7.936927879782e-05
"2064","Hawthorne",7.936927879782e-05
"2065","Hamby",7.936927879782e-05
"2066","Boyles",7.936927879782e-05
"2067","Boles",7.936927879782e-05
"2068","Regan",7.936927879782e-05
"2069","Faust",7.936927879782e-05
"2070","Crook",7.936927879782e-05
"2071","Beam",7.936927879782e-05
"2072","Barger",7.936927879782e-05
"2073","Hinds",7.936927879782e-05
"2074","Gallardo",7.936927879782e-05
"2075","Elias",7.936927879782e-05
"2076","Willoughby",7.936927879782e-05
"2077","Willingham",7.936927879782e-05
"2078","Wilburn",7.936927879782e-05
"2079","Eckert",7.936927879782e-05
"2080","Busch",7.936927879782e-05
"2081","Zepeda",7.936927879782e-05
"2082","Worthington",7.936927879782e-05
"2083","Tinsley",7.936927879782e-05
"2084","Russ",7.936927879782e-05
"2085","Li",7.936927879782e-05
"2086","Hoff",7.936927879782e-05
"2087","Hawley",7.936927879782e-05
"2088","Carmona",7.936927879782e-05
"2089","Varela",7.936927879782e-05
"2090","Rector",7.936927879782e-05
"2091","Newcomb",7.936927879782e-05
"2092","Mallory",7.936927879782e-05
"2093","Kinsey",7.936927879782e-05
"2094","Dube",7.936927879782e-05
"2095","Whatley",7.936927879782e-05
"2096","Strange",7.936927879782e-05
"2097","Ragsdale",7.936927879782e-05
"2098","Ivy",7.936927879782e-05
"2099","Bernstein",7.936927879782e-05
"2100","Becerra",7.936927879782e-05
"2101","Yost",7.936927879782e-05
"2102","Mattson",7.936927879782e-05
"2103","Ly",7.936927879782e-05
"2104","Felder",7.936927879782e-05
"2105","Cheek",7.936927879782e-05
"2106","Luke",7.936927879782e-05
"2107","Handy",7.936927879782e-05
"2108","Grossman",7.936927879782e-05
"2109","Gauthier",7.936927879782e-05
"2110","Escobedo",7.936927879782e-05
"2111","Braden",7.936927879782e-05
"2112","Beckman",7.936927879782e-05
"2113","Mott",7.936927879782e-05
"2114","Hillman",7.936927879782e-05
"2115","Gil",7.936927879782e-05
"2116","Flaherty",7.936927879782e-05
"2117","Dykes",7.936927879782e-05
"2118","Doe",7.936927879782e-05
"2119","Stockton",7.936927879782e-05
"2120","Stearns",7.936927879782e-05
"2121","Lofton",7.936927879782e-05
"2122","Kitchen",7.936927879782e-05
"2123","Coats",7.936927879782e-05
"2124","Cavazos",7.936927879782e-05
"2125","Beavers",7.936927879782e-05
"2126","Barrios",7.936927879782e-05
"2127","Tang",7.936927879782e-05
"2128","Parish",7.936927879782e-05
"2129","Mosher",7.936927879782e-05
"2130","Lincoln",7.936927879782e-05
"2131","Cardwell",7.936927879782e-05
"2132","Coles",7.936927879782e-05
"2133","Burnham",7.936927879782e-05
"2134","Weller",7.936927879782e-05
"2135","Lemons",7.936927879782e-05
"2136","Beebe",7.936927879782e-05
"2137","Aguilera",7.936927879782e-05
"2138","Ring",7.936927879782e-05
"2139","Parnell",7.936927879782e-05
"2140","Harman",7.936927879782e-05
"2141","Couture",7.936927879782e-05
"2142","Alley",7.936927879782e-05
"2143","Schumacher",7.936927879782e-05
"2144","Redd",7.936927879782e-05
"2145","Dobbs",7.936927879782e-05
"2146","Blum",7.936927879782e-05
"2147","Blalock",7.936927879782e-05
"2148","Merchant",7.936927879782e-05
"2149","Ennis",7.936927879782e-05
"2150","Denson",7.936927879782e-05
"2151","Cottrell",7.936927879782e-05
"2152","Chester",7.936927879782e-05
"2153","Brannon",7.936927879782e-05
"2154","Bagley",7.936927879782e-05
"2155","Aviles",7.936927879782e-05
"2156","Watt",7.936927879782e-05
"2157","Sousa",7.936927879782e-05
"2158","Rosenthal",7.936927879782e-05
"2159","Rooney",7.936927879782e-05
"2160","Dietz",7.936927879782e-05
"2161","Blank",7.936927879782e-05
"2162","Paquette",7.936927879782e-05
"2163","Mcclelland",7.936927879782e-05
"2164","Duff",7.936927879782e-05
"2165","Velasco",7.936927879782e-05
"2166","Lentz",7.936927879782e-05
"2167","Grubb",7.936927879782e-05
"2168","Burrows",7.936927879782e-05
"2169","Barbour",7.936927879782e-05
"2170","Ulrich",7.936927879782e-05
"2171","Shockley",7.936927879782e-05
"2172","Rader",7.936927879782e-05
"2173","German",7.936927879782e-05
"2174","Beyer",7.936927879782e-05
"2175","Mixon",7.936927879782e-05
"2176","Layton",7.936927879782e-05
"2177","Altman",7.936927879782e-05
"2178","Alonzo",7.936927879782e-05
"2179","Weathers",7.936927879782e-05
"2180","Titus",7.936927879782e-05
"2181","Stoner",7.936927879782e-05
"2182","Squires",7.936927879782e-05
"2183","Shipp",7.936927879782e-05
"2184","Priest",7.936927879782e-05
"2185","Lipscomb",7.936927879782e-05
"2186","Cutler",7.936927879782e-05
"2187","Caballero",7.936927879782e-05
"2188","Zimmer",7.936927879782e-05
"2189","Willett",7.936927879782e-05
"2190","Thurston",7.936927879782e-05
"2191","Storey",7.936927879782e-05
"2192","Medley",7.936927879782e-05
"2193","Lyle",7.936927879782e-05
"2194","Epperson",7.936927879782e-05
"2195","Shah",7.936927879782e-05
"2196","Mcmillian",7.936927879782e-05
"2197","Baggett",7.936927879782e-05
"2198","Torrez",7.936927879782e-05
"2199","Laws",7.936927879782e-05
"2200","Hirsch",7.936927879782e-05
"2201","Dent",7.936927879782e-05
"2202","Corey",7.936927879782e-05
"2203","Poirier",7.936927879782e-05
"2204","Peachey",7.936927879782e-05
"2205","Jacques",7.936927879782e-05
"2206","Farrar",7.936927879782e-05
"2207","Creech",7.936927879782e-05
"2208","Barth",7.936927879782e-05
"2209","Trimble",7.936927879782e-05
"2210","France",7.936927879782e-05
"2211","Dupre",7.936927879782e-05
"2212","Albrecht",7.936927879782e-05
"2213","Sample",7.936927879782e-05
"2214","Lawler",7.936927879782e-05
"2215","Crisp",7.936927879782e-05
"2216","Conroy",7.936927879782e-05
"2217","Chadwick",7.936927879782e-05
"2218","Wetzel",7.936927879782e-05
"2219","Nesbitt",7.936927879782e-05
"2220","Murry",7.936927879782e-05
"2221","Jameson",7.936927879782e-05
"2222","Wilhelm",7.936927879782e-05
"2223","Patten",7.936927879782e-05
"2224","Minton",7.936927879782e-05
"2225","Matson",7.936927879782e-05
"2226","Kimbrough",7.936927879782e-05
"2227","Iverson",7.936927879782e-05
"2228","Guinn",7.936927879782e-05
"2229","Gale",7.936927879782e-05
"2230","Fortune",7.936927879782e-05
"2231","Croft",7.936927879782e-05
"2232","Toth",7.936927879782e-05
"2233","Pulliam",7.936927879782e-05
"2234","Nugent",7.936927879782e-05
"2235","Newby",7.936927879782e-05
"2236","Littlejohn",7.936927879782e-05
"2237","Dias",7.936927879782e-05
"2238","Canales",7.936927879782e-05
"2239","Bernier",7.936927879782e-05
"2240","Baron",7.936927879782e-05
"2241","Barney",7.936927879782e-05
"2242","Singletary",7.936927879782e-05
"2243","Renteria",7.936927879782e-05
"2244","Pruett",7.936927879782e-05
"2245","Mchugh",7.936927879782e-05
"2246","Mabry",7.936927879782e-05
"2247","Landrum",7.936927879782e-05
"2248","Brower",7.936927879782e-05
"2249","Weldon",7.936927879782e-05
"2250","Stoddard",7.936927879782e-05
"2251","Ruth",7.936927879782e-05
"2252","Cagle",7.936927879782e-05
"2253","Stjohn",7.936927879782e-05
"2254","Scales",7.936927879782e-05
"2255","Kohler",7.936927879782e-05
"2256","Kellogg",7.936927879782e-05
"2257","Hopson",7.936927879782e-05
"2258","Gant",7.936927879782e-05
"2259","Tharp",7.936927879782e-05
"2260","Gann",7.936927879782e-05
"2261","Zeigler",7.936927879782e-05
"2262","Pringle",7.936927879782e-05
"2263","Hammons",7.936927879782e-05
"2264","Fairchild",7.936927879782e-05
"2265","Deaton",7.936927879782e-05
"2266","Chavis",7.936927879782e-05
"2267","Carnes",7.936927879782e-05
"2268","Rowley",7.936927879782e-05
"2269","Matlock",7.936927879782e-05
"2270","Libby",7.936927879782e-05
"2271","Kearns",7.936927879782e-05
"2272","Irizarry",7.936927879782e-05
"2273","Carrington",7.936927879782e-05
"2274","Starkey",7.936927879782e-05
"2275","Pepper",7.936927879782e-05
"2276","Lopes",7.936927879782e-05
"2277","Jarrell",7.936927879782e-05
"2278","Fay",7.936927879782e-05
"2279","Craven",7.936927879782e-05
"2280","Beverly",7.936927879782e-05
"2281","Baum",7.936927879782e-05
"2282","Spain",6.614106566485e-05
"2283","Littlefield",6.614106566485e-05
"2284","Linn",6.614106566485e-05
"2285","Humphreys",6.614106566485e-05
"2286","Hook",6.614106566485e-05
"2287","High",6.614106566485e-05
"2288","Etheridge",6.614106566485e-05
"2289","Cuellar",6.614106566485e-05
"2290","Chastain",6.614106566485e-05
"2291","Chance",6.614106566485e-05
"2292","Bundy",6.614106566485e-05
"2293","Speer",6.614106566485e-05
"2294","Skelton",6.614106566485e-05
"2295","Quiroz",6.614106566485e-05
"2296","Pyle",6.614106566485e-05
"2297","Portillo",6.614106566485e-05
"2298","Ponder",6.614106566485e-05
"2299","Moulton",6.614106566485e-05
"2300","Machado",6.614106566485e-05
"2301","Liu",6.614106566485e-05
"2302","Killian",6.614106566485e-05
"2303","Hutson",6.614106566485e-05
"2304","Hitchcock",6.614106566485e-05
"2305","Ellsworth",6.614106566485e-05
"2306","Dowling",6.614106566485e-05
"2307","Cloud",6.614106566485e-05
"2308","Burdick",6.614106566485e-05
"2309","Spann",6.614106566485e-05
"2310","Pedersen",6.614106566485e-05
"2311","Levin",6.614106566485e-05
"2312","Leggett",6.614106566485e-05
"2313","Hayward",6.614106566485e-05
"2314","Hacker",6.614106566485e-05
"2315","Dietrich",6.614106566485e-05
"2316","Beaulieu",6.614106566485e-05
"2317","Barksdale",6.614106566485e-05
"2318","Wakefield",6.614106566485e-05
"2319","Snowden",6.614106566485e-05
"2320","Paris",6.614106566485e-05
"2321","Briscoe",6.614106566485e-05
"2322","Bowie",6.614106566485e-05
"2323","Berman",6.614106566485e-05
"2324","Ogle",6.614106566485e-05
"2325","Mcgregor",6.614106566485e-05
"2326","Laughlin",6.614106566485e-05
"2327","Helm",6.614106566485e-05
"2328","Burden",6.614106566485e-05
"2329","Wheatley",6.614106566485e-05
"2330","Schreiber",6.614106566485e-05
"2331","Pressley",6.614106566485e-05
"2332","Parris",6.614106566485e-05
"2333","Ng",6.614106566485e-05
"2334","Alaniz",6.614106566485e-05
"2335","Agee",6.614106566485e-05
"2336","Urban",6.614106566485e-05
"2337","Swann",6.614106566485e-05
"2338","Snodgrass",6.614106566485e-05
"2339","Schuster",6.614106566485e-05
"2340","Radford",6.614106566485e-05
"2341","Monk",6.614106566485e-05
"2342","Mattingly",6.614106566485e-05
"2343","Main",6.614106566485e-05
"2344","Lamar",6.614106566485e-05
"2345","Harp",6.614106566485e-05
"2346","Girard",6.614106566485e-05
"2347","Cheney",6.614106566485e-05
"2348","Yancey",6.614106566485e-05
"2349","Wagoner",6.614106566485e-05
"2350","Ridley",6.614106566485e-05
"2351","Lombardo",6.614106566485e-05
"2352","Lau",6.614106566485e-05
"2353","Hudgins",6.614106566485e-05
"2354","Gaskins",6.614106566485e-05
"2355","Duckworth",6.614106566485e-05
"2356","Coe",6.614106566485e-05
"2357","Coburn",6.614106566485e-05
"2358","Willey",6.614106566485e-05
"2359","Prado",6.614106566485e-05
"2360","Newberry",6.614106566485e-05
"2361","Magana",6.614106566485e-05
"2362","Hammonds",6.614106566485e-05
"2363","Elam",6.614106566485e-05
"2364","Whipple",6.614106566485e-05
"2365","Slade",6.614106566485e-05
"2366","Serna",6.614106566485e-05
"2367","Ojeda",6.614106566485e-05
"2368","Liles",6.614106566485e-05
"2369","Dorman",6.614106566485e-05
"2370","Diehl",6.614106566485e-05
"2371","Angel",6.614106566485e-05
"2372","Upton",6.614106566485e-05
"2373","Reardon",6.614106566485e-05
"2374","Michaels",6.614106566485e-05
"2375","Kelsey",6.614106566485e-05
"2376","Goetz",6.614106566485e-05
"2377","Eller",6.614106566485e-05
"2378","Bauman",6.614106566485e-05
"2379","Baer",6.614106566485e-05
"2380","Augustine",6.614106566485e-05
"2381","Layne",6.614106566485e-05
"2382","Hummel",6.614106566485e-05
"2383","Brenner",6.614106566485e-05
"2384","Amaya",6.614106566485e-05
"2385","Adamson",6.614106566485e-05
"2386","Ornelas",6.614106566485e-05
"2387","Dowell",6.614106566485e-05
"2388","Cloutier",6.614106566485e-05
"2389","Christy",6.614106566485e-05
"2390","Castellanos",6.614106566485e-05
"2391","Wing",6.614106566485e-05
"2392","Wellman",6.614106566485e-05
"2393","Saylor",6.614106566485e-05
"2394","Orourke",6.614106566485e-05
"2395","Moya",6.614106566485e-05
"2396","Montalvo",6.614106566485e-05
"2397","Kilpatrick",6.614106566485e-05
"2398","Harley",6.614106566485e-05
"2399","Durbin",6.614106566485e-05
"2400","Shell",6.614106566485e-05
"2401","Oldham",6.614106566485e-05
"2402","Kang",6.614106566485e-05
"2403","Garvin",6.614106566485e-05
"2404","Foss",6.614106566485e-05
"2405","Branham",6.614106566485e-05
"2406","Bartholomew",6.614106566485e-05
"2407","Templeton",6.614106566485e-05
"2408","Maguire",6.614106566485e-05
"2409","Holton",6.614106566485e-05
"2410","Alonso",6.614106566485e-05
"2411","Rider",6.614106566485e-05
"2412","Monahan",6.614106566485e-05
"2413","Mccormack",6.614106566485e-05
"2414","Beaty",6.614106566485e-05
"2415","Anders",6.614106566485e-05
"2416","Streeter",6.614106566485e-05
"2417","Nieto",6.614106566485e-05
"2418","Nielson",6.614106566485e-05
"2419","Moffett",6.614106566485e-05
"2420","Lankford",6.614106566485e-05
"2421","Keating",6.614106566485e-05
"2422","Heck",6.614106566485e-05
"2423","Gatlin",6.614106566485e-05
"2424","Delatorre",6.614106566485e-05
"2425","Callaway",6.614106566485e-05
"2426","Adcock",6.614106566485e-05
"2427","Worrell",6.614106566485e-05
"2428","Unger",6.614106566485e-05
"2429","Robinette",6.614106566485e-05
"2430","Nowak",6.614106566485e-05
"2431","Jeter",6.614106566485e-05
"2432","Brunner",6.614106566485e-05
"2433","Ashton",6.614106566485e-05
"2434","Steen",6.614106566485e-05
"2435","Parrott",6.614106566485e-05
"2436","Overstreet",6.614106566485e-05
"2437","Nobles",6.614106566485e-05
"2438","Montanez",6.614106566485e-05
"2439","Luther",6.614106566485e-05
"2440","Clevenger",6.614106566485e-05
"2441","Brinkley",6.614106566485e-05
"2442","Trahan",6.614106566485e-05
"2443","Quarles",6.614106566485e-05
"2444","Pickering",6.614106566485e-05
"2445","Pederson",6.614106566485e-05
"2446","Jansen",6.614106566485e-05
"2447","Grantham",6.614106566485e-05
"2448","Gilchrist",6.614106566485e-05
"2449","Crespo",6.614106566485e-05
"2450","Aiken",6.614106566485e-05
"2451","Schell",6.614106566485e-05
"2452","Schaeffer",6.614106566485e-05
"2453","Lorenz",6.614106566485e-05
"2454","Leyva",6.614106566485e-05
"2455","Harms",6.614106566485e-05
"2456","Dyson",6.614106566485e-05
"2457","Wallis",6.614106566485e-05
"2458","Pease",6.614106566485e-05
"2459","Leavitt",6.614106566485e-05
"2460","Hyman",6.614106566485e-05
"2461","Cheng",6.614106566485e-05
"2462","Cavanaugh",6.614106566485e-05
"2463","Batts",6.614106566485e-05
"2464","Warden",6.614106566485e-05
"2465","Seaman",6.614106566485e-05
"2466","Rockwell",6.614106566485e-05
"2467","Quezada",6.614106566485e-05
"2468","Paxton",6.614106566485e-05
"2469","Linder",6.614106566485e-05
"2470","Houck",6.614106566485e-05
"2471","Fontaine",6.614106566485e-05
"2472","Durant",6.614106566485e-05
"2473","Caruso",6.614106566485e-05
"2474","Adler",6.614106566485e-05
"2475","Pimentel",6.614106566485e-05
"2476","Mize",6.614106566485e-05
"2477","Lytle",6.614106566485e-05
"2478","Donald",6.614106566485e-05
"2479","Cleary",6.614106566485e-05
"2480","Cason",6.614106566485e-05
"2481","Acker",6.614106566485e-05
"2482","Switzer",6.614106566485e-05
"2483","Salmon",6.614106566485e-05
"2484","Isaacs",6.614106566485e-05
"2485","Higginbotham",6.614106566485e-05
"2486","Han",6.614106566485e-05
"2487","Waterman",6.614106566485e-05
"2488","Vandyke",6.614106566485e-05
"2489","Stamper",6.614106566485e-05
"2490","Sisk",6.614106566485e-05
"2491","Shuler",6.614106566485e-05
"2492","Riddick",6.614106566485e-05
"2493","Redman",6.614106566485e-05
"2494","Mcmahan",6.614106566485e-05
"2495","Levesque",6.614106566485e-05
"2496","Hatton",6.614106566485e-05
"2497","Bronson",6.614106566485e-05
"2498","Bollinger",6.614106566485e-05
"2499","Arnett",6.614106566485e-05
"2500","Okeefe",6.614106566485e-05
"2501","Gerber",6.614106566485e-05
"2502","Gannon",6.614106566485e-05
"2503","Farnsworth",6.614106566485e-05
"2504","Baughman",6.614106566485e-05
"2505","Silverman",6.614106566485e-05
"2506","Satterfield",6.614106566485e-05
"2507","Royal",6.614106566485e-05
"2508","Mccrary",6.614106566485e-05
"2509","Kowalski",6.614106566485e-05
"2510","Joy",6.614106566485e-05
"2511","Grigsby",6.614106566485e-05
"2512","Greco",6.614106566485e-05
"2513","Cabral",6.614106566485e-05
"2514","Trout",6.614106566485e-05
"2515","Rinehart",6.614106566485e-05
"2516","Mahon",6.614106566485e-05
"2517","Linton",6.614106566485e-05
"2518","Gooden",6.614106566485e-05
"2519","Curley",6.614106566485e-05
"2520","Baugh",6.614106566485e-05
"2521","Wyman",6.614106566485e-05
"2522","Weiner",6.614106566485e-05
"2523","Schwab",6.614106566485e-05
"2524","Schuler",6.614106566485e-05
"2525","Morrissey",6.614106566485e-05
"2526","Mahan",6.614106566485e-05
"2527","Coy",6.614106566485e-05
"2528","Bunn",6.614106566485e-05
"2529","Andrew",6.614106566485e-05
"2530","Thrasher",6.614106566485e-05
"2531","Spear",6.614106566485e-05
"2532","Waggoner",6.614106566485e-05
"2533","Shelley",6.614106566485e-05
"2534","Robert",6.614106566485e-05
"2535","Qualls",6.614106566485e-05
"2536","Purdy",6.614106566485e-05
"2537","Mcwhorter",6.614106566485e-05
"2538","Mauldin",6.614106566485e-05
"2539","Mark",6.614106566485e-05
"2540","Jordon",6.614106566485e-05
"2541","Gilman",6.614106566485e-05
"2542","Perryman",6.614106566485e-05
"2543","Newsom",6.614106566485e-05
"2544","Menard",6.614106566485e-05
"2545","Martino",6.614106566485e-05
"2546","Graf",6.614106566485e-05
"2547","Billingsley",6.614106566485e-05
"2548","Artis",6.614106566485e-05
"2549","Simpkins",6.614106566485e-05
"2550","Salisbury",6.614106566485e-05
"2551","Quintanilla",6.614106566485e-05
"2552","Gilliland",6.614106566485e-05
"2553","Fraley",6.614106566485e-05
"2554","Foust",6.614106566485e-05
"2555","Crouse",6.614106566485e-05
"2556","Scarborough",6.614106566485e-05
"2557","Ngo",6.614106566485e-05
"2558","Grissom",6.614106566485e-05
"2559","Fultz",6.614106566485e-05
"2560","Rico",6.614106566485e-05
"2561","Marlow",6.614106566485e-05
"2562","Markham",6.614106566485e-05
"2563","Madrigal",6.614106566485e-05
"2564","Lawton",6.614106566485e-05
"2565","Barfield",6.614106566485e-05
"2566","Whiting",6.614106566485e-05
"2567","Varney",6.614106566485e-05
"2568","Schwarz",6.614106566485e-05
"2569","Huey",6.614106566485e-05
"2570","Gooch",6.614106566485e-05
"2571","Arce",6.614106566485e-05
"2572","Wheat",6.614106566485e-05
"2573","Truong",6.614106566485e-05
"2574","Poulin",6.614106566485e-05
"2575","Mackenzie",6.614106566485e-05
"2576","Leone",6.614106566485e-05
"2577","Hurtado",6.614106566485e-05
"2578","Selby",6.614106566485e-05
"2579","Gaither",6.614106566485e-05
"2580","Fortner",6.614106566485e-05
"2581","Culpepper",6.614106566485e-05
"2582","Coughlin",6.614106566485e-05
"2583","Brinson",6.614106566485e-05
"2584","Boudreau",6.614106566485e-05
"2585","Barkley",6.614106566485e-05
"2586","Bales",6.614106566485e-05
"2587","Stepp",6.614106566485e-05
"2588","Holm",6.614106566485e-05
"2589","Tan",6.614106566485e-05
"2590","Schilling",6.614106566485e-05
"2591","Morrell",6.614106566485e-05
"2592","Kahn",6.614106566485e-05
"2593","Heaton",6.614106566485e-05
"2594","Gamez",6.614106566485e-05
"2595","Douglass",6.614106566485e-05
"2596","Causey",6.614106566485e-05
"2597","Brothers",6.614106566485e-05
"2598","Turpin",6.614106566485e-05
"2599","Shanks",6.614106566485e-05
"2600","Schrader",6.614106566485e-05
"2601","Meek",6.614106566485e-05
"2602","Isom",6.614106566485e-05
"2603","Hardison",6.614106566485e-05
"2604","Carranza",6.614106566485e-05
"2605","Yanez",6.614106566485e-05
"2606","Way",6.614106566485e-05
"2607","Scroggins",6.614106566485e-05
"2608","Schofield",6.614106566485e-05
"2609","Runyon",6.614106566485e-05
"2610","Ratcliff",6.614106566485e-05
"2611","Murrell",6.614106566485e-05
"2612","Moeller",6.614106566485e-05
"2613","Irby",6.614106566485e-05
"2614","Currier",6.614106566485e-05
"2615","Butterfield",6.614106566485e-05
"2616","Yee",6.614106566485e-05
"2617","Ralston",6.614106566485e-05
"2618","Pullen",6.614106566485e-05
"2619","Pinson",6.614106566485e-05
"2620","Estep",6.614106566485e-05
"2621","East",6.614106566485e-05
"2622","Carbone",6.614106566485e-05
"2623","Lance",6.614106566485e-05
"2624","Hawks",6.614106566485e-05
"2625","Ellington",6.614106566485e-05
"2626","Casillas",6.614106566485e-05
"2627","Spurlock",6.614106566485e-05
"2628","Sikes",6.614106566485e-05
"2629","Motley",6.614106566485e-05
"2630","Mccartney",6.614106566485e-05
"2631","Kruger",6.614106566485e-05
"2632","Isbell",6.614106566485e-05
"2633","Houle",6.614106566485e-05
"2634","Francisco",6.614106566485e-05
"2635","Burk",6.614106566485e-05
"2636","Bone",6.614106566485e-05
"2637","Tomlin",6.614106566485e-05
"2638","Shelby",6.614106566485e-05
"2639","Quigley",6.614106566485e-05
"2640","Neumann",6.614106566485e-05
"2641","Lovelace",6.614106566485e-05
"2642","Fennell",6.614106566485e-05
"2643","Colby",6.614106566485e-05
"2644","Cheatham",6.614106566485e-05
"2645","Bustamante",6.614106566485e-05
"2646","Skidmore",6.614106566485e-05
"2647","Hidalgo",6.614106566485e-05
"2648","Forman",6.614106566485e-05
"2649","Culp",6.614106566485e-05
"2650","Bowens",6.614106566485e-05
"2651","Betancourt",6.614106566485e-05
"2652","Aquino",6.614106566485e-05
"2653","Robb",6.614106566485e-05
"2654","Rea",6.614106566485e-05
"2655","Milner",6.614106566485e-05
"2656","Martel",6.614106566485e-05
"2657","Gresham",6.614106566485e-05
"2658","Wiles",6.614106566485e-05
"2659","Ricketts",6.614106566485e-05
"2660","Gavin",6.614106566485e-05
"2661","Dowd",6.614106566485e-05
"2662","Collazo",6.614106566485e-05
"2663","Bostic",6.614106566485e-05
"2664","Blakely",6.614106566485e-05
"2665","Sherrod",6.614106566485e-05
"2666","Power",6.614106566485e-05
"2667","Kenyon",6.614106566485e-05
"2668","Gandy",6.614106566485e-05
"2669","Ebert",6.614106566485e-05
"2670","Deloach",6.614106566485e-05
"2671","Cary",6.614106566485e-05
"2672","Bull",6.614106566485e-05
"2673","Allard",6.614106566485e-05
"2674","Sauer",6.614106566485e-05
"2675","Robins",6.614106566485e-05
"2676","Olivares",6.614106566485e-05
"2677","Gillette",6.614106566485e-05
"2678","Chestnut",6.614106566485e-05
"2679","Bourque",6.614106566485e-05
"2680","Paine",6.614106566485e-05
"2681","Lyman",6.614106566485e-05
"2682","Hite",6.614106566485e-05
"2683","Hauser",6.614106566485e-05
"2684","Devore",6.614106566485e-05
"2685","Crawley",6.614106566485e-05
"2686","Chapa",6.614106566485e-05
"2687","Vu",6.614106566485e-05
"2688","Tobias",6.614106566485e-05
"2689","Talbert",6.614106566485e-05
"2690","Poindexter",6.614106566485e-05
"2691","Millard",6.614106566485e-05
"2692","Meador",6.614106566485e-05
"2693","Mcduffie",6.614106566485e-05
"2694","Mattox",6.614106566485e-05
"2695","Kraus",6.614106566485e-05
"2696","Harkins",6.614106566485e-05
"2697","Choate",6.614106566485e-05
"2698","Bess",6.614106566485e-05
"2699","Wren",6.614106566485e-05
"2700","Sledge",6.614106566485e-05
"2701","Sanborn",6.614106566485e-05
"2702","Outlaw",6.614106566485e-05
"2703","Kinder",6.614106566485e-05
"2704","Geary",6.614106566485e-05
"2705","Cornwell",6.614106566485e-05
"2706","Barclay",6.614106566485e-05
"2707","Adam",6.614106566485e-05
"2708","Abney",6.614106566485e-05
"2709","Seward",6.614106566485e-05
"2710","Rhoads",6.614106566485e-05
"2711","Howland",6.614106566485e-05
"2712","Fortier",6.614106566485e-05
"2713","Easter",6.614106566485e-05
"2714","Benner",6.614106566485e-05
"2715","Vines",6.614106566485e-05
"2716","Tubbs",6.614106566485e-05
"2717","Troutman",6.614106566485e-05
"2718","Rapp",6.614106566485e-05
"2719","Noe",6.614106566485e-05
"2720","Mccurdy",6.614106566485e-05
"2721","Harder",6.614106566485e-05
"2722","Deluca",6.614106566485e-05
"2723","Westmoreland",6.614106566485e-05
"2724","South",6.614106566485e-05
"2725","Havens",6.614106566485e-05
"2726","Guajardo",6.614106566485e-05
"2727","Ely",6.614106566485e-05
"2728","Clary",6.614106566485e-05
"2729","Seal",6.614106566485e-05
"2730","Meehan",6.614106566485e-05
"2731","Herzog",6.614106566485e-05
